"",startCity,lastCity,Company,AirlineCode,StartDrome,ArriveDrome,StartTime,ArriveTime,Mode,AirlineStop,Week
"",HGH,KMG,中国国际航空公司,CA1753,萧山国际机场,巫家坝国际机场,16:00,20:25,319,0,123456日
"",HGH,KWE,中国国际航空公司,CA1751,萧山国际机场,龙洞堡机场,07:35,10:00,319,0,123456日
"",HGH,KWE,中国国际航空公司,CA1753,萧山国际机场,龙洞堡机场,16:00,18:25,319,0,123456日
"",HGH,KWL,中国国际航空公司,CA4951,萧山国际机场,两江国际机场,10:15,12:25,733,0,123456日
"",HGH,KWL,中国南方航空(集团)公司,CZ3266,萧山国际机场,两江国际机场,20:20,22:20,73G,0,123456日
"",HGH,LHW,中国南方航空(集团)公司,CZ6952,萧山国际机场,中川机场,16:50,19:25,757,0,123456日
"",HGH,NNG,中国国际航空公司,CA1763,萧山国际机场,吴圩机场,08:10,11:45,319,0,123456日
"",HGH,NNG,中国国际航空公司,CA4711,萧山国际机场,吴圩机场,10:05,12:30,737,0,123456日
"",HGH,NNG,中国南方航空(集团)公司,CZ3757,萧山国际机场,吴圩机场,20:50,23:55,738,0,123456日
"",HGH,SHE,中国南方航空(集团)公司,CZ6484,萧山国际机场,桃仙机场,19:20,21:30,319,0,123456日
"",HGH,SHE,中国南方航空(集团)公司,CZ6520,萧山国际机场,桃仙机场,20:40,22:50,M90,0,123456日
"",HGH,SIA,中国国际航空公司,CA1777,萧山国际机场,咸阳机场,07:50,09:45,319,0,123456日
"",HGH,SYX,中国南方航空(集团)公司,CZ6899,萧山国际机场,凤凰国际机场,10:55,13:40,319,0,135日
"",HGH,SYX,鹰联航空公司,EU2207,萧山国际机场,凤凰国际机场,11:55,14:35,320,0,123456日
"",HGH,SYX,中国南方航空(集团)公司,CZ6483,萧山国际机场,凤凰国际机场,12:10,14:50,319,0,123456日
"",HGH,SYX,中国南方航空(集团)公司,CZ6758,萧山国际机场,凤凰国际机场,12:50,17:30,320,0,123456日
"",HGH,SYX,中国南方航空(集团)公司,CZ3640,萧山国际机场,凤凰国际机场,17:05,21:30,320,0,123456日
"",HGH,SYX,中国国际航空公司,CA1783,萧山国际机场,凤凰国际机场,17:40,20:10,319,0,123456日
"",HGH,SYX,中国南方航空(集团)公司,CZ6760,萧山国际机场,凤凰国际机场,22:05,00:55,320,0,1345日
"",HGH,SZX,中国南方航空(集团)公司,CZ3570,萧山国际机场,宝安国际机场,11:35,13:40,319,0,123456日
"",HGH,SZX,中国南方航空(集团)公司,CZ6758,萧山国际机场,宝安国际机场,12:50,15:10,320,0,123456日
"",HGH,SZX,中国国际航空公司,CA1733,萧山国际机场,宝安国际机场,13:45,15:40,319,0,123456日
"",HGH,SZX,中国南方航空(集团)公司,CZ3798,萧山国际机场,宝安国际机场,15:05,16:55,320,0,123456日
"",HGH,SZX,中国南方航空(集团)公司,CZ6327,萧山国际机场,宝安国际机场,16:05,18:05,321,0,123456日
"",HGH,SZX,中国南方航空(集团)公司,CZ3556,萧山国际机场,宝安国际机场,17:05,19:10,320,0,123456日
"",HGH,SZX,中国国际航空公司,CA4689,萧山国际机场,宝安国际机场,18:05,20:00,733,0,123456日
"",HGH,SZX,中国国际航空公司,CA1737,萧山国际机场,宝安国际机场,19:35,21:45,319,0,123456日
"",HGH,SZX,中国南方航空(集团)公司,CZ3564,萧山国际机场,宝安国际机场,20:20,22:20,JET,0,123456日
"",HGH,TAO,中国国际航空公司,CA4776,萧山国际机场,流亭机场,11:40,13:10,737,0,156日
"",HGH,TAO,中国南方航空(集团)公司,CZ3265,萧山国际机场,流亭机场,15:40,17:00,73G,0,123456日
"",HGH,TAO,中国国际航空公司,CA4712,萧山国际机场,流亭机场,16:10,17:40,737,0,123456日
"",HGH,TAO,中国国际航空公司,CA4690,萧山国际机场,流亭机场,23:15,00:45,733,0,123456日
"",HGH,TNA,中国国际航空公司,CA4973,萧山国际机场,遥墙机场,09:45,11:05,733,0,123456日
"",HGH,TNA,中国国际航空公司,CA4952,萧山国际机场,遥墙机场,15:45,17:10,733,0,123456日
"",HGH,TNA,中国国际航空公司,CA4986,萧山国际机场,遥墙机场,21:05,22:25,738,0,23456日
"",HGH,TSN,奥凯航空,BK2826,萧山国际机场,滨海国际机场,10:30,12:10,738,0,123456日
"",HGH,TYN,中国南方航空(集团)公司,CZ6759,萧山国际机场,太原武宿机场,16:15,18:15,320,0,1345日
"",HGH,URC,中国南方航空(集团)公司,CZ6952,萧山国际机场,地窝堡国际机场,16:50,23:20,757,0,123456日
"",HGH,WNZ,中国南方航空(集团)公司,CZ3843,萧山国际机场,永强机场,10:05,10:40,738,0,246
"",HGH,WUH,中国南方航空(集团)公司,CZ3438,萧山国际机场,天河机场,12:00,13:30,738,0,123456日
"",HGH,WUH,中国南方航空(集团)公司,CZ3542,萧山国际机场,天河机场,20:50,22:00,73G,0,123456日
"",HGH,WUH,中国国际航空公司,CA8202,萧山国际机场,天河机场,21:40,22:40,320,0,5日
"",HGH,XMN,中国国际航空公司,CA4974,萧山国际机场,高崎国际机场,13:55,15:10,733,0,123456日
"",HGH,XMN,中国国际航空公司,CA4985,萧山国际机场,高崎国际机场,16:55,18:10,738,0,23456日
"",HGH,XMN,中国南方航空(集团)公司,CZ3839,萧山国际机场,高崎国际机场,17:35,18:45,733,0,135日
"",HGH,XNN,四川航空股份有限公司,3U8821,萧山国际机场,曹家堡机场,08:30,13:00,320,0,123456日
"",HGH,YNT,中国国际航空公司,CA4879,萧山国际机场,莱山机场,12:40,14:20,CR2,0,123456日
"",HJJ,CAN,中国南方航空(集团)公司,CZ3166,怀化芷江机场,新白云国际机场,18:35,21:10,319,0,123456日
"",HJJ,CSX,中国南方航空(集团)公司,CZ3633,怀化芷江机场,黄花机场,08:30,09:25,320,0,35日
"",HJJ,CSX,中国南方航空(集团)公司,CZ3166,怀化芷江机场,黄花机场,18:35,19:20,319,0,123456日
"",HLD,BJS,上海航空公司,FM2292,东山机场,南苑机场,12:40,14:40,738,0,123456日
"",HLD,BJS,中国国际航空公司,CA1132,东山机场,首都国际机场,15:10,17:20,JET,0,135
"",HLD,HET,中国国际航空公司,CA1228,东山机场,白塔机场,11:00,13:00,733,0,123456日
"",HMI,URC,中国南方航空(集团)公司,CZ6690,哈密机场,地窝堡国际机场,18:00,19:35,AT7,0,123456日
"",HRB,BJS,中国南方航空(集团)公司,CZ6201,太平机场,首都国际机场,08:00,09:55,319,0,123456日
"",HRB,BJS,中国国际航空公司,CA1640,太平机场,首都国际机场,08:40,10:30,738,0,123456日
"",HRB,BJS,中国南方航空(集团)公司,CZ6219,太平机场,首都国际机场,09:00,10:55,320,0,123456日
"",HRB,BJS,中国国际航空公司,CA1604,太平机场,首都国际机场,10:40,12:25,738,0,123456日
"",HRB,BJS,大新华航空有限公司,CN7128,太平机场,首都国际机场,10:45,12:40,738,0,123456日
"",HRB,BJS,大新华航空有限公司,CN7130,太平机场,首都国际机场,12:10,14:00,738,0,123456日
"",HRB,BJS,中国国际航空公司,CA1644,太平机场,首都国际机场,12:40,14:30,738,0,123456日
"",HRB,BJS,中国南方航空(集团)公司,CZ6658,太平机场,首都国际机场,13:20,15:10,320,0,123456日
"",HRB,BJS,中国南方航空(集团)公司,CZ6217,太平机场,首都国际机场,14:20,16:10,320,0,123456日
"",HRB,BJS,中国国际航空公司,CA1624,太平机场,首都国际机场,15:35,17:30,738,0,123456日
"",HRB,BJS,中国南方航空(集团)公司,CZ6268,太平机场,首都国际机场,16:20,18:00,320,0,123456日
"",HRB,BJS,中国国际航空公司,CA1666,太平机场,首都国际机场,16:40,18:30,738,0,2
"",HRB,BJS,大新华航空有限公司,CN7150,太平机场,首都国际机场,17:30,19:30,738,0,123456日
"",HRB,BJS,中国国际航空公司,CA1612,太平机场,首都国际机场,19:00,20:55,JET,0,123456日
"",HRB,BJS,中国南方航空(集团)公司,CZ6280,太平机场,首都国际机场,19:50,22:00,319,0,123456日
"",HRB,BJS,中国南方航空(集团)公司,CZ6207,太平机场,首都国际机场,20:20,22:15,320,0,123456日
"",HRB,BJS,中国国际航空公司,CA1622,太平机场,首都国际机场,20:55,22:50,JET,0,123456日
"",HRB,CAN,中国南方航空(集团)公司,CZ6261,太平机场,新白云国际机场,09:30,15:15,320,0,123456日
"",HRB,CAN,中国南方航空(集团)公司,CZ3604,太平机场,新白云国际机场,15:20,21:00,JET,0,123456日
"",HRB,CAN,中国南方航空(集团)公司,CZ3788,太平机场,新白云国际机场,16:40,22:20,JET,0,123456日
"",HRB,CAN,中国南方航空(集团)公司,CZ3624,太平机场,新白云国际机场,19:00,23:10,320,0,123456日
"",HRB,CGO,中国南方航空(集团)公司,CZ6336,太平机场,新郑机场,14:20,16:50,733,0,136
"",HRB,CGO,中国南方航空(集团)公司,CZ6360,太平机场,新郑机场,17:00,19:30,733,0,123456日
"",HRB,CKG,中国国际航空公司,CA4762,太平机场,江北国际机场,14:05,19:05,737,0,2346
"",HRB,CKG,四川航空股份有限公司,3U8840,太平机场,江北国际机场,14:10,19:40,320,0,135日
"",HRB,CSX,中国南方航空(集团)公司,CZ3743,太平机场,黄花机场,10:30,14:05,M90,0,123456日
"",HRB,CSX,中国南方航空(集团)公司,CZ3942,太平机场,黄花机场,17:50,22:35,320,0,135日
"",HRB,CSX,中国南方航空(集团)公司,CZ3126,太平机场,黄花机场,17:50,22:55,320,0,246
"",HRB,CTU,中国国际航空公司,CA4178,太平机场,双流国际机场,12:25,16:30,319,0,123456日
"",HRB,CTU,中国南方航空(集团)公司,CZ6255,太平机场,双流国际机场,14:00,19:15,JET,0,135日
"",HRB,CTU,中国南方航空(集团)公司,CZ3443,太平机场,双流国际机场,14:00,19:15,320,0,135日
"",HRB,CTU,四川航空股份有限公司,3U8844,太平机场,双流国际机场,16:40,22:05,319,0,123456日
"",HRB,DLC,中国南方航空(集团)公司,CZ6261,太平机场,周水子机场,09:30,10:55,320,0,123456日
"",HRB,DLC,中国南方航空(集团)公司,CZ3604,太平机场,周水子机场,15:20,16:45,JET,0,123456日
"",HRB,DLC,中国国际航空公司,CA4826,太平机场,周水子机场,20:40,22:10,733,0,2345日
"",HRB,HAK,中国南方航空(集团)公司,CZ6666,太平机场,美兰机场,15:50,22:25,733,0,123456日
"",HRB,HEK,中国南方航空(集团)公司,CZ6657,太平机场,黑河机场,10:00,11:00,320,0,123456日
"",HRB,HFE,中国南方航空(集团)公司,CZ3676,太平机场,骆岗机场,16:50,19:20,319,0,246
"",HRB,HFE,中国南方航空(集团)公司,CZ3942,太平机场,骆岗机场,17:50,20:30,320,0,135日
"",HRB,HGH,中国南方航空(集团)公司,CZ6247,太平机场,萧山国际机场,09:20,12:05,319,0,23456日
"",HRB,HGH,中国南方航空(集团)公司,CZ6666,太平机场,萧山国际机场,15:50,18:50,733,0,123456日
"",HRB,KMG,中国南方航空(集团)公司,CZ6247,太平机场,巫家坝国际机场,09:20,15:55,319,0,23456日
"",HRB,KMG,中国南方航空(集团)公司,CZ6336,太平机场,巫家坝国际机场,14:20,20:10,733,0,136
"",HRB,NGB,中国南方航空(集团)公司,CZ6762,太平机场,栎社机场,16:00,20:15,321,0,123456日
"",HRB,NKG,四川航空股份有限公司,3U8840,太平机场,禄口国际机场,14:10,16:45,320,0,135日
"",HRB,NNG,中国南方航空(集团)公司,CZ6382,太平机场,吴圩机场,16:00,21:40,738,0,246
"",HRB,OHE,中国南方航空(集团)公司,CZ6279,太平机场,漠河机场,13:10,14:50,319,0,123456日
"",HRB,SHA,中国南方航空(集团)公司,CZ6257,太平机场,浦东国际机场,08:00,10:40,JET,0,123456
"",HRB,SHA,中国南方航空(集团)公司,CZ6251,太平机场,浦东国际机场,15:00,17:55,JET,0,2346日
"",HRB,SHE,中国南方航空(集团)公司,CZ631,太平机场,桃仙机场,08:10,09:10,320,0,123456日
"",HRB,SHE,中国南方航空(集团)公司,CZ6309,太平机场,桃仙机场,09:00,10:00,M90,0,123456日
"",HRB,SHE,中国南方航空(集团)公司,CZ6762,太平机场,桃仙机场,16:00,17:00,321,0,123456日
"",HRB,SIA,中国南方航空(集团)公司,CZ6255,太平机场,咸阳机场,14:00,16:55,320,0,135日
"",HRB,SIA,中国南方航空(集团)公司,CZ3443,太平机场,咸阳机场,14:00,16:55,320,0,135日
"",HRB,SIA,中国南方航空(集团)公司,CZ6263,太平机场,咸阳机场,15:20,19:15,M90,0,26
"",HRB,SJW,中国南方航空(集团)公司,CZ6271,太平机场,正定国际机场,09:00,10:45,320,0,135
"",HRB,SJW,中国南方航空(集团)公司,CZ6263,太平机场,正定国际机场,15:20,17:15,M90,0,26
"",HRB,SYX,中国南方航空(集团)公司,CZ6277,太平机场,凤凰国际机场,09:00,15:40,320,0,246日
"",HRB,SYX,中国南方航空(集团)公司,CZ6271,太平机场,凤凰国际机场,09:00,15:30,320,0,135
"",HRB,SYX,中国南方航空(集团)公司,CZ3736,太平机场,凤凰国际机场,15:40,22:50,733,0,36
"",HRB,SYX,中国南方航空(集团)公司,CZ6762,太平机场,凤凰国际机场,16:00,23:50,321,0,123456日
"",HRB,SYX,四川航空股份有限公司,3U8826,太平机场,凤凰国际机场,16:05,23:00,319,0,123456日
"",HRB,SYX,中国南方航空(集团)公司,CZ6360,太平机场,凤凰国际机场,17:00,23:20,733,0,123456日
"",HRB,SZX,中国南方航空(集团)公司,CZ6309,太平机场,宝安国际机场,09:00,14:55,M90,0,123456日
"",HRB,SZX,中国南方航空(集团)公司,CZ3743,太平机场,宝安国际机场,10:30,16:15,M90,0,123456日
"",HRB,SZX,中国南方航空(集团)公司,CZ6211,太平机场,宝安国际机场,16:50,22:50,319,0,135日
"",HRB,SZX,中国南方航空(集团)公司,CZ3676,太平机场,宝安国际机场,16:50,21:50,319,0,246
"",HRB,TAO,中国南方航空(集团)公司,CZ6259,太平机场,流亭机场,09:25,11:10,M90,0,123456日
"",HRB,TAO,中国南方航空(集团)公司,CZ3632,太平机场,流亭机场,12:55,14:45,738,0,123456日
"",HRB,TNA,中国国际航空公司,CA4762,太平机场,遥墙机场,14:05,16:15,737,0,2346
"",HRB,TNA,四川航空股份有限公司,3U8844,太平机场,遥墙机场,16:40,18:45,319,0,123456日
"",HRB,TSN,奥凯航空,BK2822,太平机场,滨海国际机场,10:20,12:15,738,0,35日
"",HRB,TSN,中国南方航空(集团)公司,CZ3126,太平机场,滨海国际机场,17:50,19:50,320,0,246
"",HRB,TYN,中国南方航空(集团)公司,CZ6211,太平机场,太原武宿机场,16:50,19:10,319,0,135日
"",HRB,WEH,中国南方航空(集团)公司,CZ3788,太平机场,大水泊机场,16:40,18:20,JET,0,123456日
"",HRB,WNZ,中国南方航空(集团)公司,CZ6259,太平机场,永强机场,09:25,13:50,M90,0,123456日
"",HRB,WNZ,四川航空股份有限公司,3U8826,太平机场,永强机场,16:05,19:00,319,0,123456日
"",HRB,WUH,中国南方航空(集团)公司,CZ6277,太平机场,天河机场,09:00,12:20,320,0,246日
"",HRB,WUH,中国南方航空(集团)公司,CZ3632,太平机场,天河机场,12:55,17:40,738,0,123456日
"",HRB,XMN,中国南方航空(集团)公司,CZ6259,太平机场,高崎国际机场,09:25,15:35,M90,0,123456日
"",HRB,YNT,中国国际航空公司,CA4826,太平机场,莱山机场,20:40,23:35,733,0,2345日
"",HSN,XMN,中国国际航空公司,CA4996,舟山普陀山机场,高崎国际机场,09:05,10:35,733,0,123456日
"",HSN,XMN,中国国际航空公司,CA4996,舟山普陀山机场,高崎国际机场,09:05,10:35,733,0,123456日
"",HTN,URC,中国南方航空(集团)公司,CZ6820,和田机场,地窝堡国际机场,16:20,18:00,73G,0,123456日
"",HYN,BJS,中国国际航空公司,CA1852,黄岩机场,首都国际机场,16:35,19:00,733,0,123456日
"",HYN,BJS,中国国际航空公司,CA1852,黄岩机场,首都国际机场,16:35,19:00,733,0,123456日
"",HYN,BJS,中国国际航空公司,CA1870,黄岩机场,首都国际机场,21:10,23:30,733,0,123456日
"",HYN,BJS,中国国际航空公司,CA1870,黄岩机场,首都国际机场,21:10,23:30,733,0,123456日
"",HYN,CTU,鹰联航空公司,EU2712,黄岩机场,双流国际机场,19:50,23:50,319,0,135日
"",HYN,CTU,鹰联航空公司,EU2712,黄岩机场,双流国际机场,19:50,23:50,319,0,135日
"",HYN,SHA,上海航空公司,FM5518,黄岩机场,虹桥国际机场,15:10,16:00,737,0,123456
"",HYN,SHA,上海航空公司,FM5518,黄岩机场,虹桥国际机场,15:10,16:00,737,0,123456
"",HYN,WUH,鹰联航空公司,EU2712,黄岩机场,天河机场,19:50,21:05,319,0,35日
"",HYN,WUH,鹰联航空公司,EU2712,黄岩机场,天河机场,19:50,21:05,319,0,35日
"",HZH,CAN,中国南方航空(集团)公司,CZ6922,黎平机场,新白云国际机场,12:55,14:15,ERJ,0,246
"",INC,BJS,中国国际航空公司,CA1218,河东机场,首都国际机场,10:55,12:40,738,0,123456日
"",INC,BJS,中国国际航空公司,CA1220,河东机场,首都国际机场,16:20,18:05,738,0,123456日
"",INC,BJS,中国国际航空公司,CA1230,河东机场,首都国际机场,19:20,21:10,738,0,123456日
"",INC,BJS,中国南方航空(集团)公司,CZ6118,河东机场,首都国际机场,22:10,23:50,321,0,123456日
"",INC,CAN,中国南方航空(集团)公司,CZ3218,河东机场,新白云国际机场,13:15,17:30,JET,0,246
"",INC,CAN,四川航空股份有限公司,3U8794,河东机场,新白云国际机场,15:20,19:25,319,0,123456日
"",INC,CGO,中国国际航空公司,CA4800,河东机场,新郑机场,13:35,15:20,738,0,136
"",INC,CKG,四川航空股份有限公司,3U8794,河东机场,江北国际机场,15:20,16:50,319,0,123456日
"",INC,CSX,中国南方航空(集团)公司,CZ3710,河东机场,黄花机场,12:40,16:00,320,0,135日
"",INC,CTU,四川航空股份有限公司,3U8856,河东机场,双流国际机场,11:50,13:35,319,0,123456日
"",INC,DLC,中国南方航空(集团)公司,CZ6458,河东机场,周水子机场,11:50,14:50,319,0,245日
"",INC,HGH,中国国际航空公司,CA1778,河东机场,萧山国际机场,12:40,16:40,319,0,123456日
"",INC,KMG,四川航空股份有限公司,3U8856,河东机场,巫家坝国际机场,11:50,15:40,319,0,123456日
"",INC,NKG,中国南方航空(集团)公司,CZ6963,河东机场,禄口国际机场,13:35,15:55,73G,0,1245日
"",INC,SIA,中国南方航空(集团)公司,CZ3226,河东机场,咸阳机场,08:40,09:30,320,0,123456日
"",INC,SIA,中国南方航空(集团)公司,CZ3710,河东机场,咸阳机场,12:40,13:40,320,0,135日
"",INC,SIA,中国国际航空公司,CA1778,河东机场,咸阳机场,12:40,13:40,319,0,123456日
"",INC,SIA,中国南方航空(集团)公司,CZ3218,河东机场,咸阳机场,13:15,14:15,JET,0,246
"",INC,SZX,中国南方航空(集团)公司,CZ3226,河东机场,宝安国际机场,08:40,13:00,320,0,123456日
"",INC,TAO,中国国际航空公司,CA4796,河东机场,流亭机场,11:50,14:50,CR2,0,136
"",INC,TNA,中国国际航空公司,CA4796,河东机场,遥墙机场,11:50,13:35,CR2,0,136
"",INC,TNA,中国国际航空公司,CA4912,河东机场,遥墙机场,23:00,00:30,733,0,123456日
"",INC,TSN,中国南方航空(集团)公司,CZ6458,河东机场,滨海国际机场,11:50,13:15,319,0,245日
"",INC,URC,中国国际航空公司,CA4911,河东机场,地窝堡国际机场,16:20,19:05,JET,0,123456日
"",INC,URC,中国南方航空(集团)公司,CZ6964,河东机场,地窝堡国际机场,19:45,22:30,73G,0,1245日
"",INC,XMN,中国国际航空公司,CA4800,河东机场,高崎国际机场,13:35,17:55,738,0,136
"",IQM,KRL,中国南方航空(集团)公司,CZ6698,且末机场,库尔勒机场,12:55,13:55,JET,0,135
"",IQM,URC,中国南方航空(集团)公司,CZ6698,且末机场,地窝堡国际机场,12:55,15:25,JET,0,135
"",JDZ,BJS,中国国际航空公司,CA1888,景德镇机场,首都国际机场,19:35,21:40,733,0,12345日
"",JGS,BJS,中国国际航空公司,CA1806,井冈山机场,首都国际机场,20:35,23:05,733,0,12345日
"",JHG,CTU,中国国际航空公司,CA4262,西双版纳机场,双流国际机场,21:40,23:25,319,0,123456日
"",JHG,CTU,中国国际航空公司,CA4262,西双版纳机场,双流国际机场,21:40,23:25,319,0,123456日
"",JHG,DLU,海航集团祥鹏航空公司,8L9961,西双版纳机场,大理机场,11:50,12:40,737,0,123456日
"",JHG,DLU,海航集团祥鹏航空公司,8L9961,西双版纳机场,大理机场,11:50,12:40,737,0,123456日
"",JHG,KMG,海航集团祥鹏航空公司,8L9905,西双版纳机场,巫家坝国际机场,14:40,15:25,737,0,123456日
"",JHG,KMG,海航集团祥鹏航空公司,8L9905,西双版纳机场,巫家坝国际机场,14:40,15:25,737,0,123456日
"",JHG,KMG,海航集团祥鹏航空公司,8L9907,西双版纳机场,巫家坝国际机场,21:00,21:45,737,0,123456日
"",JHG,KMG,海航集团祥鹏航空公司,8L9907,西双版纳机场,巫家坝国际机场,21:00,21:45,737,0,123456日
"",JHG,KMG,中国南方航空(集团)公司,CZ3494,西双版纳机场,巫家坝国际机场,22:45,23:25,733,0,123456日
"",JHG,KMG,中国南方航空(集团)公司,CZ3494,西双版纳机场,巫家坝国际机场,22:45,23:25,733,0,123456日
"",JHG,KMG,海航集团祥鹏航空公司,8L9951,西双版纳机场,巫家坝国际机场,23:50,00:35,737,0,123456日
"",JHG,KMG,海航集团祥鹏航空公司,8L9951,西双版纳机场,巫家坝国际机场,23:50,00:35,737,0,123456日
"",JHG,KMG,海航集团祥鹏航空公司,8L9909,西双版纳机场,巫家坝国际机场,23:55,00:40,737,0,123456日
"",JHG,KMG,海航集团祥鹏航空公司,8L9909,西双版纳机场,巫家坝国际机场,23:55,00:40,737,0,123456日
"",JHG,LJG,海航集团祥鹏航空公司,8L9965,西双版纳机场,丽江机场,17:40,18:40,737,0,123456日
"",JHG,LJG,海航集团祥鹏航空公司,8L9965,西双版纳机场,丽江机场,17:40,18:40,737,0,123456日
"",JJN,NKG,奥凯航空,BK2858,泉州晋江机场,禄口国际机场,11:25,12:55,738,0,246
"",JJN,NKG,奥凯航空,BK2858,泉州晋江机场,禄口国际机场,11:25,12:55,738,0,246
"",JJN,NKG,奥凯航空,BK2858,泉州晋江机场,禄口国际机场,11:25,12:55,738,0,246
"",JJN,SZX,中国南方航空(集团)公司,CZ3834,泉州晋江机场,宝安国际机场,22:45,23:50,320,0,123456日
"",JJN,SZX,中国南方航空(集团)公司,CZ3834,泉州晋江机场,宝安国际机场,22:45,23:50,320,0,123456日
"",JJN,SZX,中国南方航空(集团)公司,CZ3834,泉州晋江机场,宝安国际机场,22:45,23:50,320,0,123456日
"",JJN,TSN,奥凯航空,BK2858,泉州晋江机场,滨海国际机场,11:25,15:20,738,0,246
"",JJN,TSN,奥凯航空,BK2858,泉州晋江机场,滨海国际机场,11:25,15:20,738,0,246
"",JJN,TSN,奥凯航空,BK2858,泉州晋江机场,滨海国际机场,11:25,15:20,738,0,246
"",JJN,WNZ,中国南方航空(集团)公司,CZ3833,泉州晋江机场,永强机场,19:40,20:20,320,0,123456日
"",JJN,WNZ,中国南方航空(集团)公司,CZ3833,泉州晋江机场,永强机场,19:40,20:20,320,0,123456日
"",JJN,WNZ,中国南方航空(集团)公司,CZ3833,泉州晋江机场,永强机场,19:40,20:20,320,0,123456日
"",JMU,BJS,中国国际航空公司,CA1692,东郊机场,首都国际机场,11:00,13:00,733,0,123456日
"",JMU,SHA,中国南方航空(集团)公司,CZ3610,东郊机场,浦东国际机场,16:30,19:45,733,0,3日
"",JNG,CAN,中国南方航空(集团)公司,CZ3520,济宁曲阜机场,新白云国际机场,12:40,14:45,738,0,135日
"",JNG,CTU,鹰联航空公司,EU2710,济宁曲阜机场,双流国际机场,17:45,20:05,319,0,123456日
"",JNG,CTU,四川航空股份有限公司,3U9710,济宁曲阜机场,双流国际机场,17:45,20:05,319,0,123456日
"",JNG,SHE,鹰联航空公司,EU2709,济宁曲阜机场,桃仙机场,12:10,14:00,319,0,123456日
"",JNG,SHE,四川航空股份有限公司,3U9709,济宁曲阜机场,桃仙机场,12:10,14:00,319,0,123456日
"",JUZ,BJS,上海航空公司,FM2280,衢州机场,南苑机场,19:00,21:00,737,0,123456日
"",JZH,BJS,四川航空股份有限公司,3U8893,九黄机场,首都国际机场,16:10,17:55,319,0,135
"",JZH,CAN,中国南方航空(集团)公司,CZ3950,九黄机场,新白云国际机场,13:50,17:35,319,0,24日
"",JZH,CAN,中国南方航空(集团)公司,CZ3402,九黄机场,新白云国际机场,14:40,18:20,319,0,123456日
"",JZH,CKG,中国国际航空公司,CA4218,九黄机场,江北国际机场,12:30,13:30,73G,0,123456日
"",JZH,CKG,中国南方航空(集团)公司,CZ3950,九黄机场,江北国际机场,13:50,14:55,319,0,24日
"",JZH,CTU,中国南方航空(集团)公司,CZ3642,九黄机场,双流国际机场,09:50,10:30,319,0,123456日
"",JZH,CTU,中国南方航空(集团)公司,CZ3994,九黄机场,双流国际机场,09:55,10:35,319,0,123456日
"",JZH,CTU,四川航空股份有限公司,3U8612,九黄机场,双流国际机场,11:15,12:00,319,0,123456日
"",JZH,CTU,中国国际航空公司,CA4480,九黄机场,双流国际机场,12:15,13:00,757,0,123456日
"",JZH,CTU,中国国际航空公司,CA4484,九黄机场,双流国际机场,13:00,13:50,319,0,123456日
"",JZH,CTU,四川航空股份有限公司,3U8606,九黄机场,双流国际机场,13:15,13:55,319,0,123456日
"",JZH,CTU,中国南方航空(集团)公司,CZ3402,九黄机场,双流国际机场,14:40,15:30,319,0,123456日
"",JZH,CTU,中国国际航空公司,CA4482,九黄机场,双流国际机场,18:10,19:00,319,0,2356日
"",JZH,CTU,四川航空股份有限公司,3U8894,九黄机场,双流国际机场,22:20,23:00,319,0,135
"",JZH,HGH,四川航空股份有限公司,3U8907,九黄机场,萧山国际机场,21:00,23:40,319,0,135
"",KCA,URC,中国南方航空(集团)公司,CZ6870,库车机场,地窝堡国际机场,10:50,12:15,AT7,0,123456日
"",KHG,URC,中国南方航空(集团)公司,CZ6804,喀什机场,地窝堡国际机场,11:50,13:30,73G,0,123456日
"",KHG,URC,中国南方航空(集团)公司,CZ6806,喀什机场,地窝堡国际机场,16:55,18:40,73G,0,123456日
"",KHG,URC,中国南方航空(集团)公司,CZ6808,喀什机场,地窝堡国际机场,21:50,23:30,JET,0,23日
"",KHG,URC,中国南方航空(集团)公司,CZ6802,喀什机场,地窝堡国际机场,22:55,00:40,757,0,123456日
"",KHN,BJS,中国国际航空公司,CA1582,昌北机场,首都国际机场,08:40,10:40,738,0,123456日
"",KHN,BJS,中国国际航空公司,CA1574,昌北机场,首都国际机场,11:50,14:10,73G,0,123456日
"",KHN,BJS,中国国际航空公司,CA1512,昌北机场,首都国际机场,15:00,17:20,738,0,123456日
"",KHN,BJS,大新华航空有限公司,CN7194,昌北机场,首都国际机场,20:00,22:20,738,0,123456日
"",KHN,CAN,中国南方航空(集团)公司,CZ3540,昌北机场,新白云国际机场,10:20,11:45,73G,0,123456日
"",KHN,CAN,中国南方航空(集团)公司,CZ3536,昌北机场,新白云国际机场,14:45,16:10,73G,0,123456
"",KHN,CAN,中国南方航空(集团)公司,CZ3626,昌北机场,新白云国际机场,17:00,18:20,319,0,123456日
"",KHN,CAN,中国南方航空(集团)公司,CZ3546,昌北机场,新白云国际机场,21:55,23:25,JET,0,123456日
"",KHN,CGO,中国南方航空(集团)公司,CZ6875,昌北机场,新郑机场,18:10,19:40,733,0,246
"",KHN,CKG,四川航空股份有限公司,3U8960,昌北机场,江北国际机场,14:20,15:45,320,0,2456
"",KHN,CTU,中国国际航空公司,CA4508,昌北机场,双流国际机场,10:55,12:55,JET,0,123456日
"",KHN,CTU,四川航空股份有限公司,3U8928,昌北机场,双流国际机场,15:30,17:30,319,0,123456日
